FECHA_CORTE,RUC,RAZON_SOCIAL,NOMBRE_COMERCIAL,VIA,DES_VIA,NUMERO,INTERIOR,OBS_DOMICILIO,ZONA,DES_ZONA,UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,,TELEF1,TELEF2,TELEF3,TELEF4,,,E_MAIL,PAGINA_WEB,CLASE,TIPO_AGENCIA,DES_SERVICIO,MODALIDAD_AUTORIZADA,REP_LEGAL,NRO_CERTIFICADO,FECHA_EXPEDICION
20260515,20559203549,AGUILA EXPEDITIONS & TOUR S.R.L.,INKA EXPEDITIONS,Calle,LOS PICAFLORES,106,,,URB.,EL CARMEN,40101,AREQUIPA,AREQUIPA,AREQUIPA,,,,,,,,inkaexpeditions@hotmail.com,,Operador de Turismo,Presencial,,,Bruno Domenico Zevallos Ballon,,
20260515,20600434315,INKA ALTITUDE TRAVEL COMPANY E.I.R.L.,INKA ALTITUDE -,Calle,GARCILASO,265,4,,,,80101,CUSCO,CUSCO,CUSCO,,986232334,984365364,,,,,info@inkaltitude.com,www.inkaltitude.com,Operador de Turismo,"Digital, Presencial",,,Alejandra Caceres Bayona,,
20260515,20608873890,NELLYS TOURS S.A.C.,NELLYS TOURS,AV.,SAENZ PEÑA,,,"A DOS CUADRAS DE LA PLAZA MAYOR DE PUENTA PIEDRA, FRENTE LA GALERIA "" LA ESTACION""",,,150125,LIMA,LIMA,PUENTE PIEDRA,,936175625,940295502,,,,,nellys.tours@gmail.com,,"Minorista, Operador de Turismo",Digital,,,Nelly Santo Aguilar Cruz,,
20260515,20605686118,C&L TRAVELS E.I.R.L.,CYL TRAVELS,AV.,28 DE julio,895,1002,,,,150122,LIMA,LIMA,MIRAFLORES,,941377142,,,,,,gerencia@cyltravels.com.pe,www.cyltravels.com.pe,Minorista,Digital,,,Sandra Lizet Arroyo Mandujano,,
20260515,20602366911,WFT PERU TOURS E.I.R.L.,TREK THE COLCA,JR.,MATEO PUMACAHUA,2190,,,,,150116,LIMA,LIMA,LINCE,,961222393,,,,,,trekthecolca@outlook.com,www.trekthecolca.com,Operador de Turismo,Digital,,,Ronny Aldahir Sales Celi,,
20260515,20603550766,CORPORACION PERU ON NET S.R.L.,PERU ON NET,PJ.,PEDRO DAVALOS LISSON,360,8,,,,150101,LIMA,LIMA,LIMA,,16991161,,,,,,reservas@peruonnet.com,www.peruonnet.com,Operador de Turismo,Digital,,,Alejandro Gonzales Espinoza,,
20260515,20154723243,NEXOS TURISMO S.A.C.,NEXOS/INBOUND PERÚ BY NEXOS,Calle,GERMAN SCHREINER,276,,,,,150131,LIMA,LIMA,SAN ISIDRO,,958016266,954188758,,,,,info@nexos.com.pe,www.nexos.com.pe // www.inbounperu.com,Operador de Turismo,Digital,,,Claudia Eva Lifschitz De Alt,,
20260515,20605594451,MACHU PICCHU PERU WORLD E.I.R.L.,MACHU PICCHU PERU WORLD,VIA,.CUESTA SANTA ANA,577,,,,,80101,CUSCO,CUSCO,CUSCO,,,,,,,,machupicchuworld@gmail.com,www.machupicchuperuworld.com,Operador de Turismo,"Digital, Presencial",,,Marizol Ocaña Chacmana,,
20260515,20608219502,AERO CAB S.A.C.,AEROCAB TRAVEL & TOURISM,LT.,38,,,ZONA P - HUAYCAN OTR. UCV 194 LOTE 38 REF: A 2 CUADRAS DEL MERCADO SANTA ROSA,,,150103,LIMA,LIMA,ATE,,17594165,998866456,960607020,,,,aerocabsac.lima@gmail.com,aerocab-travel-tourism.negocio.site,Operador de Turismo,Digital,,,Jhonatan Andy Leon Campos,,
20260515,20563830264,PUKUPUKU TRAVEL SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA-PUKUPUKU TRAVEL S.R.L.,PUKUPUKU TRAVEL,JR.,18 DE MAYO G-1-4,,,,URB.,TTIO,80108,CUSCO,CUSCO,WANCHAQ,,992210621,,,,,,info@pukupukutravel.com,www.pukupukutravel.com,Operador de Turismo,Presencial,,,Ibeth Lucrecia Bocangel Madera,,
20260515,20609544725,MACHUPICCHU TRAVEL 360 E.I.R.L.,MACHUPICCHU EXPLORA,JR.,2,,,,AS.,KCANTOS,80106,CUSCO,CUSCO,SANTIAGO,,958261755,,,,,,reservas@machupicchuexplora.com,www.machupicchuexplora.com,Operador de Turismo,Digital,,,Sonia Elizabet Apaza Cutipa,,
20260515,20608919512,Inversiones Anta Expeditions Sociedad Anonima Cerrada,ANTA EXPEDITIONS,VIA,..,,,,URB.,SAN JUDAS GRANDE PASAJE Q-NºB-30,80108,CUSCO,CUSCO,WANCHAQ,,984768874,984362477,,,,,,HTTPS//ANTAEXPEDITIONS.COM,Operador de Turismo,Digital,,,Juan Julio Ojeda Soncco,,
20260515,20511244138,VIP VIAJES Y REPRESENTACIONES S.A,V.I.P. VIAJES Y REPRESENTACIONES S.A.,Calle,LOS ANTARES,320,,TORRE B OFICINA 403 C.E. EL NUEVO TRIGAL,,,150140,LIMA,LIMA,SANTIAGO DE SURCO,,989465585,,,,,,producto@vipviajesperu.com,www.vipviajesperu.com,"Mayorista, Minorista",Digital,,,Maria Luz Guizado Machacca,,
20260515,20609576023,ROUND TRIP E.I.R.L.,ROUND TRIP,Calle,MONTE ALAMO,639,,,URB.,MONTERRICO SUR,150140,LIMA,LIMA,SANTIAGO DE SURCO,,936535000,,,,,,roundtripeirl@gmail.com,,Operador de Turismo,Digital,,,Mayra Hanna Ibarra Rivas,,
20260515,10766997169,"SANCHEZ GONZALES, DEL VALLE, JOSE MAURICIO",TRAVEL HOUSE,VIA,ANEXO JITA,s/N,,CARRETERA CAÑETE-YAUYOS,,,150508,LIMA,CAÑETE,LUNAHUANA,,989840235,,,,,,marcodelvalle99@gmail.com,,Operador de Turismo,Presencial,Canotaje Turístico,Canotaje,Jose Mauricio Sanchez Gonzales Del Valle,,
20260515,15609850211,"GUARAPANO RONDON, ANA MARIA",TOURS RECUERDOS TARAPOTO,JR.,28 DE JULIO MZ 01,,,A DOS CUADRAS DE LAS 7 ESQUINAS (LA BANDA DE SHILCAYO),CI.,LA BANDA DE SHILCAYO,220909,SAN MARTÍN,SAN MARTÍN,LA BANDA DE SHILCAYO,,912206788,995939302,,,,,toursrecuerdostarapoto@gmail.com,,Operador de Turismo,Digital,,,Ana Maria Guarapano Rondon,,
20260515,20606398264,Empresa Pesquera Artesanal De Productos Marinos Huacho S.R.L,EPAPROMAR,Calle,CHANCAY,mz.c-lt.6,,MANZANARES,,,150801,LIMA,HUAURA,HUACHO,,939160631,,,,,,,irpacari@gmail.com,Operador de Turismo,Digital,,,Wilfredo Serafin Suarez Morales,,
20260515,20600769317,A.V.T Jisa Adventure E.I.R.L,A.V.T. JISA ADVENTURE,Calle,GARCILASO,265,12,,,,80101,CUSCO,CUSCO,CUSCO,,984930404,,,,,,infojisaadventure@gmail.com,,Operador de Turismo,Presencial,,,Felicia Acuña Salas,,
20260515,20608695304,Killamaru Travel Adventures E.I.R.L.,KMT ADVENTURES,Calle,SANTA ROSA S/N,,,,,,80104,CUSCO,CUSCO,SAN JERÓNIMO,,965976612,,,,,,INFO@KILLAMARUTRAVEL.COM,info@killamarutravel.com,Operador de Turismo,Digital,,,Robinson La Torre Nuñez,,
20260515,20524573866,TRAVELLING PERU S.A.C.,DESTINATION ANDES,Calle,CHOQUEHUANCA,1398,1° piso,,,,150131,LIMA,LIMA,SAN ISIDRO,,969595109,932985292,,,,,info@destinationandes.net,www.destinationandes.net,Operador de Turismo,Digital,,,Marielly Isabel Agudelo Maldonado,,
20260515,20606212527,MOBILE TRANSPORTE E.I.R.L.,MOBILE TRANSPORTE,AV.,ANTON SANCHEZ,327,,,URB.,EL MANZANO,150128,LIMA,LIMA,RÍMAC,,947126117,955041420,993920214,,,,mobiletransporteperu@gmail.com,www.mobiletransporte.pe,Operador de Turismo,Digital,,,Nicky Christian Yanac Vergara,,
20260515,20455202346,CIMA EXPLORER E.I.R.L.,CIMA EXPLORER,Calle,MORRO DE ARICA,196,,,P.J.,ATALAYA,40109,AREQUIPA,AREQUIPA,MARIANO MELGAR,,,,,,,,info@cimaexplorer.com,www.cimaexplorer.com,Operador de Turismo,Digital,,,Alberto German Valdivia Flores,,
20260515,10460316991,"QUISPE ALCARRAZ, ROLANDO",MOCHILEROS TRAVEL,JR.,LIMA,114,2° PISO,,,,50101,AYACUCHO,HUAMANGA,AYACUCHO,,,,,,,,rolandoquispealcarraz@gmail.com,,Operador de Turismo,Presencial,,,Rolando Quispe Alcarraz,,
20260515,20491094665,Agencia De Viajes Y Turismo Peru Highlights S.C.R.L.,PERU HIGHLIGHTS,VIA,SECTOR MANCHAYPAMPA J7 INT. 1B,J-7,1-B,,,,80104,CUSCO,CUSCO,SAN JERÓNIMO,,974654159,984100123,,,,,info@peru-highlights.com,www.peru-highlights.com,"Minorista, Operador de Turismo",Digital,,,Maria Thania Sota Paz Vda.De Duque,,
20260515,20603811861,Peru Ancestral Paths E.I.R.L.,PERU ANCESTRAL PATHS,VIA,A.H VIRGEN DEL ROSARIO LOTE G-2,,,,,,80104,CUSCO,CUSCO,SAN JERÓNIMO,,942097720,,,,,,peruancestralpaths@gmail.com,www.peruancestralpaths.com,Operador de Turismo,"Digital, Presencial",,,Yanet Huillca Gomez,,
20260515,20133786229,TROPICANA TOURS S.R.L.,TROPICANA TOURS,Calle,23 (EX-REEMINGTON),214,202,,URB.,CORPAC,150130,LIMA,LIMA,SAN BORJA,,4767878,,,,,,gabrielasanchez@viajes-tropicana.com,,Minorista,Presencial,,,Gabriela Sanchez Aguirre,,
20260515,20551775543,TRANSPORT TAM S.A.C.,TRANSPORT TAM S.A.C.,Calle,HERMANOS CATARI,175,401,,,,150136,LIMA,LIMA,SAN MIGUEL,,983431886,,,,,,transport.tam.info@gmail.com,https://asistenteadm0.wixsite.com/transport.tam,Minorista,Presencial,,,Manuel Toledo Niquen,,
20260515,20609631768,ANDRES TRAVEL S.A.C.,ANDRES TRAVEL S.A.C,AV.,JOSE PARDO,485,,,,,150122,LIMA,LIMA,MIRAFLORES,,17436650,,,,,,dteran@andrestravel.com.pe,www.andrestravel.com.pe,Mayorista,Presencial,,,Kelly Katherine Medina Meza,,
20260515,20550136245,Inversiones Nekohama S.A.C.,XPAND,Calle,ANCHOREMA,20,,SUITE 403,,,150131,LIMA,LIMA,SAN ISIDRO,,2645490,,,,,,info@xpandtour.com,www.xpandtour.com,Operador de Turismo,Digital,,,Jaime Alberto Pinto Tabini,,
20260515,20602260446,LA POSADA DE CUISPES S.A.C.,LA POSADA DE CUISPES,JR.,BONGARA,220,,,CAS.,,10305,AMAZONAS,BONGARÁ,CUISPES,,977314711,,,,,,reservas@laposadadecuispes.com,www.laposadadecuispes.com,Operador de Turismo,Presencial,,,Javier Ruelas Rodríguez,,
20260515,20548125317,SERVICIOS E INVERSIONES TURISTICAS PERU S.A.C.,SERVITUR PERU SAC,LT.,14,,,MZ. H COOPERATIVA SAN JUAN DE SALINAS,,,150135,LIMA,LIMA,SAN MARTÍN DE PORRES,,992763433,,,,,,info@servinturperu.com,servintuperu.com,"Mayorista, Operador de Turismo",Digital,,,Edith Catalina Cristobal Sanchez,,
20260515,20602367372,NATIVA TRIPS ADVENTURE S.R.L.,NATIVA TRIPS,PZA.,CHIVAY,,,,PQ.,CHIVAY,40501,AREQUIPA,CAYLLOMA,CHIVAY,,997046081,,,,,,nativatrips@gmail.com,WWW.nativatrips.com,Operador de Turismo,Presencial,,,Kari Clorises Sisa Condorvilca,,
20260515,10421750551,"BERROCAL ZUÑIGA, CESAR ANTONIO",TERRA VIVA TRAVEL,JR.,CUSCO,140,1,,,,50101,AYACUCHO,HUAMANGA,AYACUCHO,,966990800,,,,,,cesar_bezu@hotmail.com,www.terravivatravel.com,Operador de Turismo,Presencial,,,Cesar Antonio Berrocal Zuñiga,,
20260515,20129245426,Fly Travel Empresa Individual De Resp.Lt,FLY TRAVEL E I R L,JR.,09 DE diciembre,118,,,,,50101,AYACUCHO,HUAMANGA,AYACUCHO,,66313282,966800077,,,,,flytravel_ayp@hotmail.com,http://flytravelayacucho.blogspot.com/,"Minorista, Operador de Turismo","Digital, Presencial",,,Marlene Momediano Morales,,
20260515,20604027978,PERUANDES DISCOVERY EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,PERU ANDES DISCOVERY,AV.,DE LA CULTURA CALLE BOLIVAR,101,,SEGUNDO PARADERO,,,80105,CUSCO,CUSCO,SAN SEBASTIAN,,984384536,,,,,,info@peruandesdiscovery.com,www.peruandesdiscovery.com,Operador de Turismo,Digital,,,Alfredo Fisher,,
20260515,10181539581,"ARTEAGA VALDEZ, MIGUEL ANGEL",COLONIAL TOURS,Calle,SAN JOSE,755,OF. 24,,,,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,,934644430,958323302,,,,,reservas@colonialtoursnorteperu.com,www.colonialtoursnorteperu.com,Operador de Turismo,Presencial,,,Miguel Angel Arteaga Valdez,0358-16-011-A-LAMB,01-ago-2016 5:00:00
20260515,10316545004,"VELASCO PAUCAR, LUIS JORGE",MONTAÑA DE CRISTAL,JR.,JOSE DE LA MAR,520,,,,,20101,ÁNCASH,HUARAZ,HUARAZ,,43221105,943873688,,,,,mountaincristal@hotmil.com,www.mountaincristal.com,Operador de Turismo,Presencial,,,Luis Jorge Velasco Paucar,28,14-dic-2016 5:00:00
20260515,20480203136,Agencia De Viajes Y Turismo Costa Norte S.R.L.,COSTA NORTE,Calle,LORA Y CORDERO,648,,,,,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,,74235258,,,,,,costanortecix@hotmail.com,,Minorista,Presencial,,,Nora Lucila Carranza Pozada,0387-19-023-A-LAMB,07-mar-2019 5:00:00
20260515,20487481395,EVENTOUR TRAVEL & AGENCY,EVENTOUR TRAVEL AGENCY,Calle,LIMA,226,,,,,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,,74309049,959907337,,,,,aylinviviana@hotmail.com,,Minorista,Presencial,,,Maria Viviana Mujica Garcia,0394-19-030-A-LAMB,26-jun-2019 5:00:00
20260515,20140117499,EMPRESA DE TURISMO ANDINO S.R.L.,ANDINO CLUB HOTEL,JR.,PEDRO COCHACHIN,357,,,,,20101,ÁNCASH,HUARAZ,HUARAZ,,43421662,,,,,,gerencia@turismoandino.com.pe,www.turismoandino.com.pe,"Minorista, Operador de Turismo",Presencial,,,Mario Paul Holenstein,3,01-dic-2016 5:00:00
20260515,20126339632,COSTAMAR TRAVEL CRUISE & TOURS SAC,COSTAMAR TRAVEL CRUISE  TOURS,Calle,7 DE enero,676,,,,,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,,997505599,,,,,,lcastro@costamar.com.pe,www.costamar.com,Mayorista,Presencial,,,Maria Rebeca Monteverde Calvo De Otero,0331-14-035-A-LAMB,21-ago-2014 5:00:00
20260515,10410898522,"OBLITAS PASTOR, LUIS ENRIQUE",MAUVA TRAVEL,PJ.,LA PUNTILLA,271,,,,,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,,74224452,,,,,,mauva.infotours@gmail.com,,Operador de Turismo,Presencial,,,Luis Enrique Oblitas Pastor,0345-15-049-A-LAMB,01-oct-2015 5:00:00
20260515,10166506153,"MANZANARES VASQUEZ, ALBERTO EULOGIO",LAMBAYEQUE TOURS,Calle,INCANATO,625,,,,,140105,LAMBAYEQUE,CHICLAYO,JOSÉ LEONARDO ORTIZ,,74255992,,,,,,almava14@hotmail.com,,Minorista,Presencial,,,Alberto Eulogio Manzanares Vasquez,0400-19-036-A-LAMB,18-oct-2019 5:00:00
20260515,20603825773,ASOCIACION DE PESCADORES DE LA CALETA SAN MARTIN DE VEGUETA,ASOCIACION DE PESCADORES DE LA CALETA SAN MARTIN VEGUETA,Calle,BOLOGNESI,s/n,,,,,150812,LIMA,HUAURA,VEGUETA,,941703927,,,,,,,,Operador de Turismo,Digital,,,Jose Mercedes Piñella Gonzales,,
20260515,20110044667,EXPLORANDES SAC,EXPLORANDES,AV.,INTEROCEANICA,1117,,,,,20105,ÁNCASH,HUARAZ,INDEPENDENCIA,,944709820,,,,,,veronica@explorandes.com,www.explorandes.com,Operador de Turismo,Presencial,,,Veronica Anatolia Angeles Cruz,009 2016,16-dic-2019 5:00:00
20260515,10164932490,"MALCA GORDILLO, SONIA RAQUEL",PROVIATUR TOUR OPERATOR,Calle,LOS GIRASOLES,,,,,,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,,,,,,,,info@proviatur_peru.com,,Operador de Turismo,Presencial,,,Sonia Raquel Malca Gordillo,0003-04-003-A-LAMB,14-mar-2011 5:00:00
20260515,20531091362,Peruvian Andes Adventures S.R.L.,PERUVIAN ANDES ADVENTURES,JR.,JOSE OLAYA,532,,,BA.,JOSE OLAYA,20101,ÁNCASH,HUARAZ,HUARAZ,,943077736,,,,,,infor@peruvianandes.com,www.peruvianandes.com,Operador de Turismo,Presencial,,,Hisao Pablo Morales Evangelista,008 2016,07-nov-2016 5:00:00
20260515,20103342253,Real Agentes S.A.,REAL AGENTES,JR.,ELIAS AGUIRRE,830,201,,,,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,,74227913,74238427,,,,,realagentes@efe.com.pe,,Minorista,Presencial,,,Monica Cecilia Battistini Orrego,0402-19-038-LAMB,20-nov-2019 5:00:00
20260515,20602805167,TURISMO  SIN FRONTERAS TRAVEL E.I.R.L.,TURISMO SIN FRONTERAS TAVEL E.I.R.L.,AV.,GREGORIO ALBARRACIN,302,C,,CI.,,230101,TACNA,TACNA,TACNA,,45637928,52617895,985426223,,,,turismosinfronteraa9@gmail.com,,Operador de Turismo,Presencial,,,Julio David Chambilla Cacse,CONSTANCIA N° 073-2022-DIRCETUR/GOB.REG.TACNA,04-oct-2022 5:00:00
20260515,20609348853,Ukumari Adventure Travel S.A.C.,UKUMARI ADVENTURE TRAVEL,VIA,APV. LOS JARDINES K-19,,,,,,80106,CUSCO,CUSCO,SANTIAGO,,986743559,974241920,,,,,ukumariadventure@gmail.com,www.ukumariadventuretravel.com,"Mayorista, Operador de Turismo",Digital,,,Yury Fernando Hancco Quiñones,318,07-oct-2022 5:00:00
20260515,20530541020,PERÚ LLAMA TREK E.I.R.L.,PERÚ LLAMA TREK,JR.,AGUSTIN LOLI,463,,,,,20101,ÁNCASH,HUARAZ,HUARAZ,,958844684,,,,,,info@pllt.pe,www.pllt.pe,Operador de Turismo,Presencial,,,Jorge Jesus Martel Alvarado,018 2016,15-dic-2106 5:00:00
20260515,20600341058,Empresa Peru Tour E.I.R.L.,PERU TOUR,JR.,SAN MARTIN,625,,,,,20101,ÁNCASH,HUARAZ,HUARAZ,,943618600,,,,,,perutour@outllook.com,www.huarazperutour.com,Operador de Turismo,Presencial,,,Jorge Patricio Cruz Lazaro,174 2016,11-mar-2016 5:00:00
20260515,20115522184,Agen.De Viajes Y Turismo Ice Tours Eirl.,ICE TOURS HUARAZ,AV.,CENTENARIO,467,,,,,20105,ÁNCASH,HUARAZ,INDEPENDENCIA,,996893830,,,,,,RESERVASAICETUORS@hotmail.com,,Operador de Turismo,Presencial,,,Max Tito Moreno Osorio,004 2017,31-ene-2017 5:00:00
20260515,10729456832,"TTITO QUISPE, ANHELA RUTH",ROYAL TRAVEL AGENCY,Calle,SANTA CATALINA ANCHA,395,,,,,80101,CUSCO,CUSCO,CUSCO,,,,,,,,ROYALTRAVELAGENCY.PE@GMAIL.COM,WWW.ROYALTRAVELAGENCYPE.COM,Operador de Turismo,"Digital, Presencial",,,Anhela Ruth Ttito Quispe,324,10-oct-2022 5:00:00
20260515,20533683798,NATURE AND INTERPRETATION PERU S.A.C.,NATURE AND INTERPRETATION PERU,JR.,LLIUYA TACAYCHIN,181,101,,,,20101,ÁNCASH,HUARAZ,HUARAZ,,43233971,962209545,,,,,info@nandiperu.com,www.nandiperu.com,Operador de Turismo,Presencial,,,Akira Inoue,016-2017,09-feb-2017 5:00:00
20260515,20530782493,SHELEK TREK SRL,SHELEKTREK,AV.,CONFRATERNIDAD INTERNCIONAL OESTE,674,,,,,20101,ÁNCASH,HUARAZ,HUARAZ,,43230083,943941010,,,,,shelektrek@yahoo.es,www.shelektrek.com,Operador de Turismo,Presencial,,,Pablo Lopez Alejo,014 2016,12-dic-2016 5:00:00
20260515,20533930981,Agencia De Viajes De Aventura Quechua S.R.L.,AVENTURA QUECHUA,AV.,27 DE noviembre,773,,,,,20101,ÁNCASH,HUARAZ,HUARAZ,,,,,,,,paty@aventuraquechua.com,www.aventuraquechua.com,Operador de Turismo,Presencial,,,Silvia Patricia Ames Caceres,044 2016,23-nov-2016 5:00:00
20260515,20600604059,Ohana Internacional E.I.R.L.,OHANA INTERNACIONAL,JR.,SAN MARTIN,1217,,,,,20101,ÁNCASH,HUARAZ,HUARAZ,,977127397,,,,,,ohanainternacional@gmail.com,,Operador de Turismo,Presencial,,,Alexandra Soledad Correa Rodriguez,161 2016,29-dic-2016 5:00:00
20260515,20606259647,LHM SERVICIOS TURISTICOS E.I.R.L.,LHM SERVICIOS TURISTICOS,LT.,VALLECITO,C 101,,,UR.,SAN ISIDRO  VALLECITO,40101,AREQUIPA,AREQUIPA,AREQUIPA,,1987583296,,,,,,jjlahoz@gmail.com,,Operador de Turismo,Presencial,,,Juan Jose La Hoz Velarde,046-2022-GRA7GRCET,15-SEP-2022 05:00:00
20260515,20609978199,INVERSIONES CHATE CASTRO E.I.R.L.,NASCA TRAVEL,AV.,ESPAÑA MZ. B,1,,"AV. ESPAÑA CON CALLE SANTA MARÍA , A 40 MTS DE LA LOZA DEPORTIVA",AT.,PAJONAL BAJO,110301,ICA,NASCA,NASCA,,943579439,994922875,,,,,nascatravels@gmail.com,https://nascatravel.com,Operador de Turismo,Digital,,,Grecia Veronica Castro Babilonia,299-2022-SDT,10-oct-2022 5:00:00
20260515,20558226898,TRAVEL CLUB OPERADORA AGENCIA DE VIAJES Y TURISMO E.I.R.L.,TRAVEL CLUB OPERADORA,Calle,DANIEL ALCIDES CARRION,305,,,BA.,JESUS MARIA,40112,AREQUIPA,AREQUIPA,PAUCARPATA,,51986156893,,,,,,operadoraperu@gmail.com,www.perutravelclub.pe/contact/,"Minorista, Operador de Turismo",Digital,,,Marleny Elsa Zapana Alcazar,48-2022-GRA/GRCET,27-SEP-2022 05:00:00
20260515,20604831271,New Experiences E.I.R.L.,NEW EXPERIENCES,Calle,CALLE MARQUEZ,231,110,,,,80101,CUSCO,CUSCO,CUSCO,,974460119,,,,,,nayhuabelen@gmail.com,,"Minorista, Operador de Turismo",Presencial,,,Belen Nayhua Ccasani,327-2022,11-oct-2022 5:00:00
20260515,20603035985,MULTISERVICIOS MAYPE TOURS S.A.C.,MAYPE TOURS,CAR.,OYON-HUAURA,,,,CAS.,CENTRO POBLADO DE VIROC,150901,LIMA,OYÓN,OYON,,957549229,,,,,,maype.tourssac@gmail.com,,Operador de Turismo,Presencial,,,Narda Marlene Rivera Valentin,129-2022,04-oct-2022 5:00:00
20260515,20480259603,MUNDO TOURS,MUNDO TOURS,AV.,MANUEL MARIA IZAGA,810,,,,,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,,74208905,,,,,,mundotoursperu@hotmail.com,www.mundotoursperu.com,Minorista,Presencial,,,Sandra Liliana Montenegro Fernandez,0399-19-035-A-LAMB,25-SEP-2019 05:00:00
20260515,20550342902,BUSINESS INTERNACIONAL ALS S.A.C.,BUSINESS INTERNATIONAL,Calle,MARTIR JOSE OLAYA,129,1905,,,,150122,LIMA,LIMA,MIRAFLORES,,995044428,5117012377,,,,,gerencia@businessinternationalals.com,businessinternationalals.com,Mayorista,Digital,,,Bonnie Cristina Almanza Chavez,CONSTANCIA-000053-2022-MML-GDE-ST,04-oct-2022 5:00:00
20260515,10316504049,"ORTIZ ORTEGA, ANA TERESA",MONTAÑERO AVENTURA Y TURISMO,PQ.,GINEBRA,30,B,,,,20101,ÁNCASH,HUARAZ,HUARAZ,,43426386,988700531,,,,,andeway@trekkingperu.com,www.trekkingperu.com,Operador de Turismo,Presencial,,,Ana Teresa Ortiz Ortega,112 2016,14-oct-2016 5:00:00
20260515,20545281831,OPERADORES DE TURISMO CHAVIN TOURS SAC,CHAVIN TOURS,JR.,JOSE DE LA MAR,590,,,,,20101,ÁNCASH,HUARAZ,HUARAZ,,43222310,943788093,,,,,huaraz@chvaintours.pe,www.chavintours.com.pe,Operador de Turismo,Presencial,,,Manuel Martin Gordillo Henostroza,125 2016,25-jun-2021 5:00:00
20260515,20533818987,Turismo Exploring Peru E.I.R.L,EXPLORING PERU,Calle,CONAY,S/N,,,CAS.,CONAY,21208,ÁNCASH,HUAYLAS,SANTA CRUZ,,951520052,,,,,,info@exploringperu.com,www.exploringperu.com,Operador de Turismo,Presencial,,,Victor Alberto Saenz Hueza,158,07-feb-2020 5:00:00
20260515,20602042082,OSCAR TRIPS E.I.R.L.,OSCAR TRIPS,Calle,SAN AGUSTÍN,119,1,,,,40101,AREQUIPA,AREQUIPA,AREQUIPA,,1992409970,,,,,,oscartrips.reservas@gmail.com,www.viajesoscaraqp.com,Operador de Turismo,"Digital, Presencial",,,Oscar Rene Apaza Castro,017-2022-GRA/GRCET,18-may-2022 5:00:00
20260515,10468581961,"CONTRERAS PACHECO, LUIS",AREQUIPA EXPLORER,Calle,ALVAREZ THOMAS,113,2DO PISO,,,,40101,AREQUIPA,AREQUIPA,AREQUIPA,,,,,,,,arequipaexplorertours@gmail.com,,Operador de Turismo,Presencial,,,Luis Contreras Pacheco,018-2022-GRA7GRCET,04-jun-2022 5:00:00
20260515,10468581961,"CONTRERAS PACHECO, LUIS",AREQUIPA  EXPLORER,Calle,ALVAREZ THOMAS,115,,,,,40101,AREQUIPA,AREQUIPA,AREQUIPA,,9196563616,1954708734,,,,,arequipaexplorertours@gmail.com,,Operador de Turismo,Presencial,,,Luis Contreras Pacheco,047-2022-GRA7GRCET,22-SEP-2022 05:00:00
20260515,20600429885,Emperador Expeditions S.A.C.,EMPERADOR EXPEDITIONS S.A.C.,JR.,JUAN DE LA CRUZ ROMERO,1024,,,,,20101,ÁNCASH,HUARAZ,HUARAZ,,943601077,,,,,,emiliociriaco@hotmail.com,,Operador de Turismo,Presencial,,,Emilio Simion Ciriaco Rosas,009-2017,31-ene-2017 5:00:00
20260515,10283031859,"GUTIERREZ SALCEDO, EDGAR",AVT G Y S TOURS,JR.,LIMA,121,-.-,,,,50101,AYACUCHO,HUAMANGA,AYACUCHO,,990989892,,,,,,,www.g y s .com,Operador de Turismo,Presencial,,,Edgar Gutierrez Salcedo,,
20260515,10090452148,"HUAMAN QUILICHE, EDMUNDO",MUNDO TOURS,JR.,BOLIVAR,200,,,,,150508,LIMA,CAÑETE,LUNAHUANA,,992264485,,,,,,canotajezapata@hotmail.com,,Operador de Turismo,Presencial,Canotaje Turístico,Canotaje,Edmundo Huaman Quiliche,054-04-2022,07-abr-2022 5:00:00
20260515,10462437001,"CERRON OROSCO, YESENIA ISABEL",TIEMPO DE AVENTURA,AV.,NICOLAS AYLLON,,,CERCADO DE LUNAHUANA,,,150508,LIMA,CAÑETE,LUNAHUANA,,916870135,,,,,,,,Operador de Turismo,Presencial,Canotaje Turístico,Canotaje,Yesenia Isabel Cerron Orosco,051-04-2022,07-abr-2022 5:00:00
20260515,10167648857,"Torres Del Castillo, Carlos Alberto",PERUVIAN CAMPING BIKE,Calle,MANUEL SEOANE,733,,,,,140112,LAMBAYEQUE,CHICLAYO,PIMENTEL,,74452299,,,,,,peruviancamping@hotmail.com,,Operador de Turismo,Presencial,,,Carlos Alberto Torres Del Castillo,0360-16-013-A-LAMB,05-SEP-2016 05:00:00
